Activity,Time,Hips.X,Hips.Y,Hips.Z,LeftThigh.X,LeftThigh.Y,LeftThigh.Z,LeftShin.X,LeftShin.Y,LeftShin.Z,LeftFoot.X,LeftFoot.Y,LeftFoot.Z,LeftToe.X,LeftToe.Y,LeftToe.Z,LeftToeTip.X,LeftToeTip.Y,LeftToeTip.Z,LeftToeTipEnd.X,LeftToeTipEnd.Y,LeftToeTipEnd.Z,RightThigh.X,RightThigh.Y,RightThigh.Z,RightShin.X,RightShin.Y,RightShin.Z,RightFoot.X,RightFoot.Y,RightFoot.Z,RightToe.X,RightToe.Y,RightToe.Z,RightToeTip.X,RightToeTip.Y,RightToeTip.Z,RightToeTipEnd.X,RightToeTipEnd.Y,RightToeTipEnd.Z,Spine1.X,Spine1.Y,Spine1.Z,Spine2.X,Spine2.Y,Spine2.Z,Spine3.X,Spine3.Y,Spine3.Z,Spine4.X,Spine4.Y,Spine4.Z,LeftShoulder.X,LeftShoulder.Y,LeftShoulder.Z,LeftArm.X,LeftArm.Y,LeftArm.Z,LeftForeArm.X,LeftForeArm.Y,LeftForeArm.Z,LeftHand.X,LeftHand.Y,LeftHand.Z,LeftFinger1Metacarpal.X,LeftFinger1Metacarpal.Y,LeftFinger1Metacarpal.Z,LeftFinger1Proximal.X,LeftFinger1Proximal.Y,LeftFinger1Proximal.Z,LeftFinger1Distal.X,LeftFinger1Distal.Y,LeftFinger1Distal.Z,LeftFinger1Tip.X,LeftFinger1Tip.Y,LeftFinger1Tip.Z,LeftFinger1TipEnd.X,LeftFinger1TipEnd.Y,LeftFinger1TipEnd.Z,LeftFinger2Metacarpal.X,LeftFinger2Metacarpal.Y,LeftFinger2Metacarpal.Z,LeftFinger2Proximal.X,LeftFinger2Proximal.Y,LeftFinger2Proximal.Z,LeftFinger2Medial.X,LeftFinger2Medial.Y,LeftFinger2Medial.Z,LeftFinger2Distal.X,LeftFinger2Distal.Y,LeftFinger2Distal.Z,LeftFinger2Tip.X,LeftFinger2Tip.Y,LeftFinger2Tip.Z,LeftFinger2TipEnd.X,LeftFinger2TipEnd.Y,LeftFinger2TipEnd.Z,LeftFinger3Metacarpal.X,LeftFinger3Metacarpal.Y,LeftFinger3Metacarpal.Z,LeftFinger3Proximal.X,LeftFinger3Proximal.Y,LeftFinger3Proximal.Z,LeftFinger3Medial.X,LeftFinger3Medial.Y,LeftFinger3Medial.Z,LeftFinger3Distal.X,LeftFinger3Distal.Y,LeftFinger3Distal.Z,LeftFinger3Tip.X,LeftFinger3Tip.Y,LeftFinger3Tip.Z,LeftFinger3TipEnd.X,LeftFinger3TipEnd.Y,LeftFinger3TipEnd.Z,LeftFinger4Metacarpal.X,LeftFinger4Metacarpal.Y,LeftFinger4Metacarpal.Z,LeftFinger4Proximal.X,LeftFinger4Proximal.Y,LeftFinger4Proximal.Z,LeftFinger4Medial.X,LeftFinger4Medial.Y,LeftFinger4Medial.Z,LeftFinger4Distal.X,LeftFinger4Distal.Y,LeftFinger4Distal.Z,LeftFinger4Tip.X,LeftFinger4Tip.Y,LeftFinger4Tip.Z,LeftFinger4TipEnd.X,LeftFinger4TipEnd.Y,LeftFinger4TipEnd.Z,LeftFinger5Metacarpal.X,LeftFinger5Metacarpal.Y,LeftFinger5Metacarpal.Z,LeftFinger5Proximal.X,LeftFinger5Proximal.Y,LeftFinger5Proximal.Z,LeftFinger5Medial.X,LeftFinger5Medial.Y,LeftFinger5Medial.Z,LeftFinger5Distal.X,LeftFinger5Distal.Y,LeftFinger5Distal.Z,LeftFinger5Tip.X,LeftFinger5Tip.Y,LeftFinger5Tip.Z,LeftFinger5TipEnd.X,LeftFinger5TipEnd.Y,LeftFinger5TipEnd.Z,RightShoulder.X,RightShoulder.Y,RightShoulder.Z,RightArm.X,RightArm.Y,RightArm.Z,RightForeArm.X,RightForeArm.Y,RightForeArm.Z,RightHand.X,RightHand.Y,RightHand.Z,RightFinger2Metacarpal.X,RightFinger2Metacarpal.Y,RightFinger2Metacarpal.Z,RightFinger2Proximal.X,RightFinger2Proximal.Y,RightFinger2Proximal.Z,RightFinger2Medial.X,RightFinger2Medial.Y,RightFinger2Medial.Z,RightFinger2Distal.X,RightFinger2Distal.Y,RightFinger2Distal.Z,RightFinger2Tip.X,RightFinger2Tip.Y,RightFinger2Tip.Z,RightFinger2TipEnd.X,RightFinger2TipEnd.Y,RightFinger2TipEnd.Z,RightFinger3Metacarpal.X,RightFinger3Metacarpal.Y,RightFinger3Metacarpal.Z,RightFinger3Proximal.X,RightFinger3Proximal.Y,RightFinger3Proximal.Z,RightFinger3Medial.X,RightFinger3Medial.Y,RightFinger3Medial.Z,RightFinger3Distal.X,RightFinger3Distal.Y,RightFinger3Distal.Z,RightFinger3Tip.X,RightFinger3Tip.Y,RightFinger3Tip.Z,RightFinger3TipEnd.X,RightFinger3TipEnd.Y,RightFinger3TipEnd.Z,RightFinger4Metacarpal.X,RightFinger4Metacarpal.Y,RightFinger4Metacarpal.Z,RightFinger4Proximal.X,RightFinger4Proximal.Y,RightFinger4Proximal.Z,RightFinger4Medial.X,RightFinger4Medial.Y,RightFinger4Medial.Z,RightFinger4Distal.X,RightFinger4Distal.Y,RightFinger4Distal.Z,RightFinger4Tip.X,RightFinger4Tip.Y,RightFinger4Tip.Z,RightFinger4TipEnd.X,RightFinger4TipEnd.Y,RightFinger4TipEnd.Z,RightFinger5Metacarpal.X,RightFinger5Metacarpal.Y,RightFinger5Metacarpal.Z,RightFinger5Proximal.X,RightFinger5Proximal.Y,RightFinger5Proximal.Z,RightFinger5Medial.X,RightFinger5Medial.Y,RightFinger5Medial.Z,RightFinger5Distal.X,RightFinger5Distal.Y,RightFinger5Distal.Z,RightFinger5Tip.X,RightFinger5Tip.Y,RightFinger5Tip.Z,RightFinger5TipEnd.X,RightFinger5TipEnd.Y,RightFinger5TipEnd.Z,RightFinger1Metacarpal.X,RightFinger1Metacarpal.Y,RightFinger1Metacarpal.Z,RightFinger1Proximal.X,RightFinger1Proximal.Y,RightFinger1Proximal.Z,RightFinger1Distal.X,RightFinger1Distal.Y,RightFinger1Distal.Z,RightFinger1Tip.X,RightFinger1Tip.Y,RightFinger1Tip.Z,RightFinger1TipEnd.X,RightFinger1TipEnd.Y,RightFinger1TipEnd.Z,Neck.X,Neck.Y,Neck.Z,Head.X,Head.Y,Head.Z,HeadTip.X,HeadTip.Y,HeadTip.Z,HeadTipEnd.X,HeadTipEnd.Y,HeadTipEnd.Z
0,0.033333,293.9054,91.475,-163.9436,287.2767534,91.86474843,-159.3047273,287.8046173,48.71646144,-157.258587,288.2831901,5.469428794,-155.1707523,280.9037835,-0.534185275,-166.2099635,276.7891014,-1.791369302,-172.415415,274.7317873,-2.420011309,-175.5180987,300.5340466,91.08525157,-168.5824727,297.5659132,47.99867824,-169.5710993,301.9366817,5.629797371,-161.7821176,295.9670868,-0.814356188,-173.4096724,292.5840475,-2.085945642,-180.0396689,290.89255,-2.721790268,-183.3546223,296.0955518,100.2525258,-161.5514854,295.9467677,107.7556253,-162.3784444,295.7188509,115.2456582,-163.3003777,295.1993679,127.8675811,-165.0169298,287.9096097,140.182068,-164.118493,279.9745711,140.6721974,-153.0746188,279.588419,113.5784265,-152.5199054,275.33145,85.64244574,-154.0526136,273.0132396,84.00055232,-156.0562222,273.7915193,80.47539435,-157.7534143,273.3360687,77.48654055,-157.9173978,272.8157558,74.07203322,-158.1047348,272.5555915,72.36478025,-158.1983942,273.8071893,83.26405593,-155.3177584,272.3055294,78.14128259,-156.2185586,271.6286253,73.69916559,-156.4622745,271.2121788,70.9662765,-156.6122138,270.8040659,68.2880748,-156.7591528,270.6000018,66.94892459,-156.832625,274.5768039,82.98593846,-154.6350981,273.7697848,77.68994776,-154.9256627,273.0627971,73.05040325,-155.1802114,272.5964825,69.99027847,-155.3481012,272.145481,67.03064423,-155.5104776,271.9199803,65.55082711,-155.5916659,275.3933426,82.84714458,-153.9227099,275.2982261,77.82452523,-153.6222036,274.6514092,73.57983542,-153.8550907,274.2342575,70.84230663,-154.0052866,273.8281167,68.17703628,-154.151518,273.6250463,66.84440111,-154.2246337,276.1313837,82.95876594,-153.2968504,276.6686561,78.31398386,-152.4815582,276.1421761,74.85900389,-152.671116,275.8112487,72.68730162,-152.7902641,275.474169,70.47522543,-152.9116273,275.3056216,69.36913797,-152.9723116,299.2561482,139.5371991,-172.2940791,311.517555,139.0026719,-178.171528,312.7915986,112.0974552,-175.1689672,313.5129513,83.81216558,-175.7275756,313.0168011,81.18328105,-177.2843354,312.8800239,75.86531466,-178.2892016,312.994723,71.36765382,-178.3780333,313.0652884,68.60059292,-178.4326846,313.1344442,65.88880328,-178.4862442,313.1690222,64.53290846,-178.513024,313.3269695,81.04936717,-176.273621,313.4637089,75.68715574,-176.379526,313.5835072,70.9895989,-176.4723063,313.6625231,67.89121035,-176.5335018,313.7389442,64.89456889,-176.5926877,313.7771547,63.39624815,-176.6222806,313.6431275,81.06119198,-175.2279631,314.0229064,76.09767143,-174.4895269,314.1325054,71.7999064,-174.574402,314.203189,69.02814779,-174.6291405,314.2720069,66.32955114,-174.6824342,314.3064159,64.98025282,-174.7090811,313.9092903,81.30534633,-174.3233029,314.4937931,76.8289297,-172.8578971,314.583006,73.330749,-172.9269828,314.6390827,71.13189256,-172.9704081,314.6962019,68.89215737,-173.0146408,314.7247627,67.77223981,-173.0367581,312.6596528,81.76417564,-178.4037632,314.6558475,78.37137948,-179.0495649,317.2029843,76.93723798,-179.8388082,320.1128681,75.29885517,-180.7404506,321.5678142,74.47967174,-181.1912729,294.3782852,147.8175001,-167.7300723,293.345012,158.6472746,-169.9387628,290.5939931,174.7692593,-174.0078336,289.2184837,182.8302516,-176.0423689
0,0.066666,293.9171,91.4597,-163.983,287.3033835,91.86784782,-159.3244413,287.510974,48.69878345,-157.7030875,288.2942438,5.479500404,-155.1784133,280.9118598,-0.522250804,-166.2166467,276.7987366,-1.779467046,-172.4231251,274.742202,-2.408125159,-175.5263222,300.5308165,91.05155218,-168.6415587,297.4748155,47.97232117,-169.6811322,301.9621347,5.635880969,-161.7827959,295.9708521,-0.794004512,-173.4070943,292.5793356,-2.085635602,-180.0288806,290.8835997,-2.731500911,-183.3397288,296.1283599,100.2378704,-161.6127702,295.9812358,107.7390354,-162.4573872,295.7471335,115.2260688,-163.4018596,295.203958,127.8406184,-165.1646556,287.896929,140.1470023,-164.2959823,279.9796356,140.6662316,-153.2407081,279.694598,113.5763258,-152.4758543,275.5474974,85.60592282,-153.6369369,273.2212751,83.92993922,-155.6026759,274.0019351,80.38773914,-157.262889,273.5582393,77.39520252,-157.3871125,273.0513552,73.9764879,-157.5290272,272.7979053,72.26713136,-157.5999753,274.0240084,83.20586165,-154.8614317,272.5378114,78.06617252,-155.6885016,271.8783776,73.61858202,-155.873125,271.4726792,70.88232551,-155.9867094,271.0750992,68.20082379,-156.0980209,270.8763019,66.86002351,-156.1536787,274.7999919,82.93934273,-154.1813595,274.0138013,77.6368264,-154.4014729,273.3250602,72.99156512,-154.5943029,272.8707807,69.92766973,-154.7214845,272.4314191,66.96438872,-154.8444896,272.2117383,65.48274821,-154.9059922,275.6225185,82.81269691,-153.4736117,275.5515095,77.7937453,-153.1114809,274.9213864,73.54382524,-153.2879019,274.515001,70.8029233,-153.4016811,274.1193423,68.13436885,-153.5124571,273.921513,66.80009162,-153.5678451,276.3648048,82.93505934,-152.8548205,276.928433,78.30286377,-151.9873811,276.415541,74.84362662,-152.1309782,276.0931546,72.66924846,-152.2212367,275.7647747,70.45444663,-152.3131733,275.6005774,69.3469963,-152.3591436,299.2259486,139.4890968,-172.4947917,311.4778808,138.9593263,-178.3923946,312.7981886,112.0585769,-175.3698609,313.3603278,83.77297317,-176.0759933,312.8457188,81.15496999,-177.6450494,312.6768172,75.84311028,-178.6769646,312.7661996,71.34539954,-178.7892542,312.8211896,68.57830795,-178.8583373,312.8750812,65.86648823,-178.9260405,312.902027,64.51057837,-178.959892,313.1576002,81.01411113,-176.6358072,313.2641565,75.65184024,-176.7696792,313.357513,70.9542313,-176.8869599,313.4190885,67.85580837,-176.9643152,313.4786419,64.85913366,-177.0391304,313.5084186,63.36079631,-177.0765379,313.4763696,81.01877286,-175.5908859,313.8302457,76.04946584,-174.878976,313.9156532,71.7516531,-174.9862664,313.970735,68.97986374,-175.0554612,314.024363,66.28123713,-175.1228296,314.0511769,64.93192383,-175.1565138,313.7460971,81.25676427,-174.6856394,314.3091852,76.76965134,-173.2447671,314.3787073,73.27143179,-173.3320979,314.422407,71.07255093,-173.3869915,314.466919,68.83279088,-173.4429056,314.4891761,67.71286087,-173.4708639,312.4890875,81.74361991,-178.7605839,314.464737,78.34314436,-179.4287857,317.0018982,76.8989407,-180.2316941,319.9003857,75.24906274,-181.1489476,321.3496336,74.42413172,-181.6075755,294.3454273,147.7788834,-167.9508901,293.291469,158.6003688,-170.1902219,290.5133735,174.7094749,-174.2917725,289.1243257,182.764028,-176.3425477
0,0.099999,293.9618,91.3368,-163.9102,287.3741118,91.76850656,-159.2170141,286.5865431,48.57624544,-158.9972075,288.2997007,5.477919381,-155.1902008,280.9172405,-0.529088685,-166.2255233,276.8058905,-1.786298297,-172.4331778,274.7502423,-2.414953095,-175.5369628,300.5494882,90.90509344,-168.6033859,297.1866373,47.85791996,-169.9716289,301.991603,5.611483129,-161.7835401,295.9733288,-0.800327745,-173.4038785,292.5689002,-2.082672228,-180.0208421,290.8667082,-2.723894295,-183.329279,296.2022753,100.1163942,-161.5729084,296.0557016,107.6144483,-162.4448034,295.812681,115.0964462,-163.4262042,295.2385222,127.6983843,-165.2676302,287.9103071,139.9958052,-164.4521214,280.0121778,140.5498875,-153.3848377,279.8654594,113.4671027,-152.3697069,275.8476113,85.46424969,-153.1359433,273.5104453,83.75210211,-155.057028,274.2923768,80.19300149,-156.6800821,273.8625097,77.19699306,-156.7620613,273.3714236,73.77431219,-156.8557154,273.1258729,72.0629726,-156.9025332,274.3241225,83.04142199,-154.314751,272.8556306,77.88444141,-155.0619547,272.2167493,73.43169102,-155.1837934,271.8236954,70.69226003,-155.2587512,271.4385067,68.00764735,-155.3322091,271.2459053,66.66529153,-155.3689394,275.1081458,82.78735158,-153.63915,274.3464583,77.4786835,-153.78441,273.6791832,72.828033,-153.9116649,273.2390621,69.76058304,-153.9955947,272.813394,66.79386419,-154.0767685,272.60056,65.31050476,-154.1173553,275.9382813,82.67372024,-152.9381085,275.8960846,77.65947632,-152.5119236,275.2856006,73.40462566,-152.6283503,274.891881,70.66054384,-152.7034374,274.5085538,67.98889343,-152.7765426,274.3168902,66.65306822,-152.8130951,276.6860476,82.80755317,-152.3283559,277.2815205,78.18954515,-151.4081507,276.7846137,74.72629475,-151.5029152,276.4722752,72.54939401,-151.562479,276.1541301,70.33202271,-151.6231501,275.9950504,69.22328759,-151.653487,299.2120694,139.3075742,-172.6859848,311.4504304,138.7758566,-178.6115241,312.8987542,111.8825421,-175.5814688,313.0745622,83.600682,-176.5792076,312.5196965,81.00617549,-178.173372,312.2755471,75.7079913,-179.2591279,312.3034987,71.21087597,-179.417786,312.3206952,68.44415068,-179.515396,312.3375481,65.73268994,-179.6110562,312.3459746,64.37695957,-179.6588864,312.8326914,80.8507264,-177.1666194,312.8660086,75.48916544,-177.3557729,312.895204,70.79217835,-177.5214829,312.9144605,67.69416558,-177.6307811,312.9330847,64.69788755,-177.73649,312.9423968,63.19974854,-177.7893444,313.154658,80.8403164,-176.1227203,313.4431694,75.85960854,-175.4628971,313.4698764,71.56236468,-175.6144952,313.4871005,68.7909422,-175.7122654,313.50387,66.0926728,-175.8074548,313.5122547,64.7435381,-175.8550496,313.4303332,81.06530398,-175.2159415,313.9367926,76.55638491,-173.8229191,313.9585353,73.05862836,-173.9463143,313.9722021,70.86003853,-174.023877,313.986123,68.62057491,-174.1028816,313.9930838,67.50079313,-174.1423857,312.1677153,81.61105087,-179.2816802,314.094969,78.19117537,-179.9909499,316.6098395,76.72106687,-180.8166498,319.4828618,75.04159487,-181.7599406,320.9193773,74.20186678,-182.2315871,294.3310201,147.6167158,-168.1781455,293.2528787,158.4269245,-170.4600265,290.4545495,174.5248865,-174.5914678,289.055385,182.5738675,-176.6571884
0,0.133332,293.9582,91.1345,-163.8589,287.4025915,91.60581945,-159.1247839,285.8623037,48.4413612,-159.9596832,288.2819018,5.471475037,-155.202757,280.9125732,-0.568237793,-166.2290017,276.802618,-1.825446652,-172.4375799,274.7476673,-2.454101075,-175.5418268,300.5138085,90.66318055,-168.5930161,296.68707,47.67509182,-170.4957247,302.0212314,5.596915781,-161.7855157,295.9794284,-0.798307144,-173.4027851,292.5646052,-2.077984966,-180.014907,290.8572159,-2.717873721,-183.3209231,296.2464108,99.91303208,-161.5642538,296.1110182,107.4064059,-162.4772258,295.8673838,114.8804952,-163.5170001,295.2724281,127.462137,-165.4861801,287.933019,139.7591817,-164.771955,280.0317667,140.3575406,-153.7092067,280.0613645,113.2939291,-152.2637657,276.1456555,85.26842602,-152.6220945,273.7943005,83.52254842,-154.4949004,274.5723763,79.94560594,-156.0801447,274.1534369,76.9471742,-156.118482,273.6748349,73.5217249,-156.1622792,273.4355263,71.80900119,-156.1841684,274.6188701,82.82468815,-153.75248,273.1625837,77.65287836,-154.4164408,272.5399436,73.19652639,-154.4734178,272.1568816,70.45487962,-154.5084713,271.781485,67.7680955,-154.5428234,271.5937797,66.42465392,-154.56,275.4112577,82.58241473,-153.082326,274.6689334,77.26945274,-153.1502565,274.0186213,72.61504057,-153.2097669,273.5896886,69.54510956,-153.2490143,273.1748416,66.57599112,-153.2869729,272.967418,65.0914319,-153.3059521,276.2494806,82.48107376,-152.3890666,276.2317122,77.47268115,-151.8973919,275.6367475,73.21438895,-151.9518397,275.2530368,70.46808757,-151.9869547,274.8794544,67.79427619,-152.0211429,274.6926631,66.45737049,-152.038237,277.0033632,82.62567286,-151.7893865,277.6270842,78.02233322,-150.8159391,277.1428094,74.55628157,-150.8602556,276.8384111,72.37762009,-150.8881093,276.5283538,70.15845532,-150.9164809,276.3733182,69.04882341,-150.9306672,299.2069531,138.9986337,-173.0375449,311.4325354,138.46006,-178.9887882,313.0279186,111.5706395,-175.9982926,312.5387504,83.31547658,-177.5137076,311.9195934,80.76434759,-179.1535507,311.5488859,75.49413962,-180.3353774,311.4710992,71.00126963,-180.5763515,311.4232431,68.23715617,-180.7246041,311.3763429,65.52825509,-180.8698954,311.3528928,64.17380456,-180.9425411,312.2311684,80.58317225,-178.1506661,312.1384221,75.22667281,-178.4379586,312.0571797,70.53411971,-178.6896431,312.0035943,67.4390315,-178.8556477,311.9517686,64.44558199,-179.016201,311.9258557,62.94885723,-179.0964777,312.5551961,80.54608038,-177.1080126,312.7284437,75.54871789,-176.5402012,312.6541119,71.2555306,-176.7704568,312.606173,68.48672432,-176.9189556,312.5594995,65.79100206,-177.0635346,312.5361628,64.44314094,-177.1358242,312.838146,80.74788098,-176.1980237,313.2420168,76.20354666,-174.8891013,313.1815186,72.70909188,-175.07652,313.1434912,70.51257745,-175.1943261,313.1047568,68.27522782,-175.3143222,313.0853887,67.15650308,-175.374323,311.5793399,81.39752604,-180.2496459,313.4243056,77.94711166,-181.026602,315.902141,76.43399865,-181.8859006,318.7328538,74.70539772,-182.8675749,320.1482147,73.84110508,-183.358413,294.332055,147.3483887,-168.5986203,293.2406528,158.1420205,-170.951562,290.4480014,174.226985,-175.137114,289.0516757,182.2694673,-177.22989
0,0.166665,293.9,90.8501,-163.8176,287.3738077,91.34499937,-159.0454005,284.968293,48.25686545,-161.0116696,288.1976269,5.468277481,-155.2149411,280.8764523,-0.65681313,-166.226157,276.7695239,-1.913952065,-172.436752,274.7160869,-2.542571531,-175.5420075,300.4261923,90.35520063,-168.5897995,296.0864671,47.44870297,-171.127366,302.0594014,5.591098735,-161.7914706,295.9836407,-0.794539256,-173.3962958,292.5554551,-2.071442601,-180.0020365,290.8413846,-2.709944133,-183.304862,296.2310819,99.62163127,-161.539392,296.1063282,107.110019,-162.4938481,295.8634147,114.5725047,-163.6140261,295.2530951,127.1202514,-165.7844907,287.9069482,139.4222302,-165.246166,280.0095703,140.1217218,-154.186584,280.2412414,113.104517,-152.0543971,276.4297484,85.0624101,-152.0018605,274.0644435,83.28337647,-153.8252456,274.8386036,79.68882113,-155.3721027,274.4308143,76.68861295,-155.3664818,273.9649502,73.26113423,-155.3600605,273.7320106,71.54739591,-155.3568404,274.8999036,82.59839099,-153.0830102,273.4562486,77.41294384,-153.6628623,272.85018,72.95395169,-153.6545074,272.4773131,70.21068063,-153.6493672,272.1119076,67.52230471,-153.6443299,271.9291981,66.17806721,-153.6418112,275.7006254,82.36788116,-152.4186377,274.9780579,77.05177149,-152.408678,274.3450538,72.39460178,-152.3999529,273.927537,69.32285202,-152.3941938,273.523731,66.35197455,-152.3886238,273.321828,64.86653582,-152.3858388,276.5468935,82.27876405,-151.7335213,276.5538849,77.27723255,-151.1761255,275.9747552,73.01641748,-151.1681451,275.6012569,70.26848903,-151.1629982,275.2376173,67.59309352,-151.1579872,275.0557975,66.25539577,-151.1554817,277.306839,82.43402206,-151.1442489,277.9590755,77.84621255,-150.1176257,277.4876896,74.37810742,-150.1111286,277.1913929,72.19815522,-150.1070422,276.8895878,69.97767574,-150.1028799,276.7386785,68.86738645,-150.1007987,299.1555596,138.5358142,-173.5336873,311.3585226,137.9747857,-179.5291157,313.1966595,111.1205368,-176.3668674,311.557276,82.97526949,-178.8257997,310.8300564,80.50789216,-180.5473979,310.2422359,75.29974166,-181.9034458,309.9815528,70.82434663,-182.2944491,309.8211748,68.07098415,-182.5350031,309.6640003,65.3726193,-182.770752,309.585413,64.02343688,-182.8886265,311.1371531,80.28061951,-179.5525514,310.8263537,74.94495431,-180.0187119,310.5540862,70.27065278,-180.4270936,310.3745055,67.18760284,-180.6964518,310.200822,64.20579628,-180.9569645,310.1139802,62.714893,-181.0872209,311.4626597,80.19538899,-178.5131874,311.4348654,75.17883166,-178.1138927,311.1857659,70.90234246,-178.4875095,311.0251141,68.14430528,-178.7284663,310.8687027,65.45906788,-178.9630629,310.7904971,64.11644917,-179.0803612,311.7563972,80.35484569,-177.5982252,311.9797188,75.75642381,-176.444099,311.7769678,72.27556037,-176.7482071,311.6495243,70.08758906,-176.9393608,311.5197116,67.85894138,-177.1340682,311.4548023,66.74456781,-177.2314262,310.5123453,81.19083852,-181.6201309,312.2134291,77.69676197,-182.5204984,314.6251696,76.11449047,-183.4410945,317.380375,74.30688194,-184.492796,318.7579824,73.40308534,-185.0186474,294.2884381,146.9529291,-169.2150768,293.1865215,157.7213652,-171.6760813,290.4134711,173.7910143,-175.9328879,289.0269459,181.8258389,-178.0612913
0,0.199998,293.7639,90.5052,-163.8341,287.2630919,90.97221004,-159.024589,283.4802231,48.09544791,-162.7006159,288.0397064,5.67133904,-155.3317614,280.8088942,-0.718530082,-166.2518409,276.6780858,-2.032004801,-172.4348785,274.6127102,-2.688791774,-175.5263559,300.2647081,90.03818996,-168.643611,295.5390642,47.20836692,-171.728177,302.0894903,5.577777086,-161.7843434,295.9902227,-0.775071265,-173.3948327,292.5562901,-2.063314928,-179.9953845,290.8393461,-2.707486541,-183.2956153,296.0954999,99.27080737,-161.5337295,295.9586888,106.7539475,-162.5269046,295.7060903,114.1992791,-163.7539869,295.0836005,126.6918444,-166.2192802,287.7362951,139.0018187,-165.94362,279.8409331,139.8117396,-154.890136,280.2457496,112.8923586,-151.7736812,276.5161346,84.84195892,-151.3799147,274.1613221,83.03319159,-153.1875596,274.9504577,79.42181659,-154.6869444,274.5514284,76.42072118,-154.6448155,274.0955719,72.99222887,-154.5966869,273.8676361,71.27798385,-154.5726133,274.9966327,82.36004973,-152.4344008,273.5698287,77.16348411,-152.9532132,272.9767795,72.70317335,-152.8905991,272.6119224,69.95909104,-152.8520775,272.2543665,67.26992012,-152.8143268,272.0755819,65.9252851,-152.7954507,275.7961014,82.14026588,-151.7649041,275.089056,76.82258411,-151.6902554,274.4696499,72.16403718,-151.6248595,274.0611022,69.09137907,-151.5817219,273.6659706,66.11962308,-151.5400008,273.4684048,64.63374509,-151.5191403,276.6406427,82.06225812,-151.0763106,276.6606478,77.06815723,-150.4561393,276.0939588,72.80608212,-150.3963112,275.728484,70.05734103,-150.3577262,275.3726561,67.38115433,-150.3201597,275.1947421,66.04306098,-150.3013765,277.3984244,82.22714699,-150.486868,278.0611031,77.6545316,-149.4008619,277.5998435,74.18540087,-149.3521632,277.3099119,72.00480405,-149.3215501,277.0145902,69.78366796,-149.2903679,276.8669227,68.67305035,-149.2747761,298.9517426,137.9208965,-174.2529728,311.1218372,137.3236291,-180.3113795,313.4062515,110.5510588,-176.7701683,309.7257546,82.77861876,-180.7746057,308.8075208,80.47076266,-182.6215888,307.8346057,75.40288026,-184.2584256,307.2493639,70.98676938,-184.8951805,306.8893102,68.26987984,-185.2869263,306.5364484,65.60725938,-185.670847,306.3600176,64.27594916,-185.8628074,309.1064648,80.16623126,-181.6450777,308.4087194,74.90124634,-182.4042286,307.7974683,70.28886374,-183.0692842,307.3943028,67.24665394,-183.5079379,307.0043766,64.30434639,-183.9321868,306.8094135,62.83319261,-184.1443112,309.4343831,79.99932049,-180.6164346,309.04966,74.98295878,-180.4974408,308.4904267,70.76311857,-181.105887,308.1297602,68.04161604,-181.4982923,307.7786137,65.39194893,-181.8803398,307.6030405,64.06711537,-182.0713636,309.7470806,80.08538773,-179.6979158,309.649693,75.42480066,-178.8052751,309.1945075,71.99004662,-179.3005234,308.908391,69.83105837,-179.6118223,308.6169552,67.63193257,-179.9289086,308.4712308,66.5323206,-180.0874588,308.5300421,81.23424222,-183.6502854,309.9673493,77.68441392,-184.7664331,312.2506913,75.98895934,-185.8053537,314.8592123,74.05204891,-186.9922308,316.1634781,73.08360103,-187.5856696,294.0997076,146.4373038,-170.1158657,292.9947034,157.1722537,-172.7177491,290.2830184,173.2373203,-177.0310112,288.9271758,181.2698537,-179.1876423
