Time,Hips.X,Hips.Y,Hips.Z,LeftThigh.X,LeftThigh.Y,LeftThigh.Z,LeftShin.X,LeftShin.Y,LeftShin.Z,LeftFoot.X,LeftFoot.Y,LeftFoot.Z,LeftToe.X,LeftToe.Y,LeftToe.Z,LeftToeTip.X,LeftToeTip.Y,LeftToeTip.Z,LeftToeTipEnd.X,LeftToeTipEnd.Y,LeftToeTipEnd.Z,RightThigh.X,RightThigh.Y,RightThigh.Z,RightShin.X,RightShin.Y,RightShin.Z,RightFoot.X,RightFoot.Y,RightFoot.Z,RightToe.X,RightToe.Y,RightToe.Z,RightToeTip.X,RightToeTip.Y,RightToeTip.Z,RightToeTipEnd.X,RightToeTipEnd.Y,RightToeTipEnd.Z,Spine1.X,Spine1.Y,Spine1.Z,Spine2.X,Spine2.Y,Spine2.Z,Spine3.X,Spine3.Y,Spine3.Z,Spine4.X,Spine4.Y,Spine4.Z,LeftShoulder.X,LeftShoulder.Y,LeftShoulder.Z,LeftArm.X,LeftArm.Y,LeftArm.Z,LeftForeArm.X,LeftForeArm.Y,LeftForeArm.Z,LeftHand.X,LeftHand.Y,LeftHand.Z,LeftFinger1Metacarpal.X,LeftFinger1Metacarpal.Y,LeftFinger1Metacarpal.Z,LeftFinger1Proximal.X,LeftFinger1Proximal.Y,LeftFinger1Proximal.Z,LeftFinger1Distal.X,LeftFinger1Distal.Y,LeftFinger1Distal.Z,LeftFinger1Tip.X,LeftFinger1Tip.Y,LeftFinger1Tip.Z,LeftFinger1TipEnd.X,LeftFinger1TipEnd.Y,LeftFinger1TipEnd.Z,LeftFinger2Metacarpal.X,LeftFinger2Metacarpal.Y,LeftFinger2Metacarpal.Z,LeftFinger2Proximal.X,LeftFinger2Proximal.Y,LeftFinger2Proximal.Z,LeftFinger2Medial.X,LeftFinger2Medial.Y,LeftFinger2Medial.Z,LeftFinger2Distal.X,LeftFinger2Distal.Y,LeftFinger2Distal.Z,LeftFinger2Tip.X,LeftFinger2Tip.Y,LeftFinger2Tip.Z,LeftFinger2TipEnd.X,LeftFinger2TipEnd.Y,LeftFinger2TipEnd.Z,LeftFinger3Metacarpal.X,LeftFinger3Metacarpal.Y,LeftFinger3Metacarpal.Z,LeftFinger3Proximal.X,LeftFinger3Proximal.Y,LeftFinger3Proximal.Z,LeftFinger3Medial.X,LeftFinger3Medial.Y,LeftFinger3Medial.Z,LeftFinger3Distal.X,LeftFinger3Distal.Y,LeftFinger3Distal.Z,LeftFinger3Tip.X,LeftFinger3Tip.Y,LeftFinger3Tip.Z,LeftFinger3TipEnd.X,LeftFinger3TipEnd.Y,LeftFinger3TipEnd.Z,LeftFinger4Metacarpal.X,LeftFinger4Metacarpal.Y,LeftFinger4Metacarpal.Z,LeftFinger4Proximal.X,LeftFinger4Proximal.Y,LeftFinger4Proximal.Z,LeftFinger4Medial.X,LeftFinger4Medial.Y,LeftFinger4Medial.Z,LeftFinger4Distal.X,LeftFinger4Distal.Y,LeftFinger4Distal.Z,LeftFinger4Tip.X,LeftFinger4Tip.Y,LeftFinger4Tip.Z,LeftFinger4TipEnd.X,LeftFinger4TipEnd.Y,LeftFinger4TipEnd.Z,LeftFinger5Metacarpal.X,LeftFinger5Metacarpal.Y,LeftFinger5Metacarpal.Z,LeftFinger5Proximal.X,LeftFinger5Proximal.Y,LeftFinger5Proximal.Z,LeftFinger5Medial.X,LeftFinger5Medial.Y,LeftFinger5Medial.Z,LeftFinger5Distal.X,LeftFinger5Distal.Y,LeftFinger5Distal.Z,LeftFinger5Tip.X,LeftFinger5Tip.Y,LeftFinger5Tip.Z,LeftFinger5TipEnd.X,LeftFinger5TipEnd.Y,LeftFinger5TipEnd.Z,RightShoulder.X,RightShoulder.Y,RightShoulder.Z,RightArm.X,RightArm.Y,RightArm.Z,RightForeArm.X,RightForeArm.Y,RightForeArm.Z,RightHand.X,RightHand.Y,RightHand.Z,RightFinger2Metacarpal.X,RightFinger2Metacarpal.Y,RightFinger2Metacarpal.Z,RightFinger2Proximal.X,RightFinger2Proximal.Y,RightFinger2Proximal.Z,RightFinger2Medial.X,RightFinger2Medial.Y,RightFinger2Medial.Z,RightFinger2Distal.X,RightFinger2Distal.Y,RightFinger2Distal.Z,RightFinger2Tip.X,RightFinger2Tip.Y,RightFinger2Tip.Z,RightFinger2TipEnd.X,RightFinger2TipEnd.Y,RightFinger2TipEnd.Z,RightFinger3Metacarpal.X,RightFinger3Metacarpal.Y,RightFinger3Metacarpal.Z,RightFinger3Proximal.X,RightFinger3Proximal.Y,RightFinger3Proximal.Z,RightFinger3Medial.X,RightFinger3Medial.Y,RightFinger3Medial.Z,RightFinger3Distal.X,RightFinger3Distal.Y,RightFinger3Distal.Z,RightFinger3Tip.X,RightFinger3Tip.Y,RightFinger3Tip.Z,RightFinger3TipEnd.X,RightFinger3TipEnd.Y,RightFinger3TipEnd.Z,RightFinger4Metacarpal.X,RightFinger4Metacarpal.Y,RightFinger4Metacarpal.Z,RightFinger4Proximal.X,RightFinger4Proximal.Y,RightFinger4Proximal.Z,RightFinger4Medial.X,RightFinger4Medial.Y,RightFinger4Medial.Z,RightFinger4Distal.X,RightFinger4Distal.Y,RightFinger4Distal.Z,RightFinger4Tip.X,RightFinger4Tip.Y,RightFinger4Tip.Z,RightFinger4TipEnd.X,RightFinger4TipEnd.Y,RightFinger4TipEnd.Z,RightFinger5Metacarpal.X,RightFinger5Metacarpal.Y,RightFinger5Metacarpal.Z,RightFinger5Proximal.X,RightFinger5Proximal.Y,RightFinger5Proximal.Z,RightFinger5Medial.X,RightFinger5Medial.Y,RightFinger5Medial.Z,RightFinger5Distal.X,RightFinger5Distal.Y,RightFinger5Distal.Z,RightFinger5Tip.X,RightFinger5Tip.Y,RightFinger5Tip.Z,RightFinger5TipEnd.X,RightFinger5TipEnd.Y,RightFinger5TipEnd.Z,RightFinger1Metacarpal.X,RightFinger1Metacarpal.Y,RightFinger1Metacarpal.Z,RightFinger1Proximal.X,RightFinger1Proximal.Y,RightFinger1Proximal.Z,RightFinger1Distal.X,RightFinger1Distal.Y,RightFinger1Distal.Z,RightFinger1Tip.X,RightFinger1Tip.Y,RightFinger1Tip.Z,RightFinger1TipEnd.X,RightFinger1TipEnd.Y,RightFinger1TipEnd.Z,Neck.X,Neck.Y,Neck.Z,Head.X,Head.Y,Head.Z,HeadTip.X,HeadTip.Y,HeadTip.Z,HeadTipEnd.X,HeadTipEnd.Y,HeadTipEnd.Z
1.799982,54.992,91.7593,82.2009,63.08171288,91.53103202,81.86261119,63.001575,48.33889289,82.68279152,61.35777438,5.680728231,75.43897858,64.14717369,0.087817979,88.6033933,65.86172238,-1.160250635,95.85055802,66.71897988,-1.784334742,99.47409309,46.90228712,91.98756798,82.53918881,48.30067608,48.81973136,81.63233171,49.56251126,5.563153707,80.15917853,48.28484615,-0.350530919,93.41659588,47.44103204,-1.60944555,100.8140184,47.01913434,-2.238952736,104.5126805,55.07978803,100.3538354,78.50087427,55.30614077,107.8964059,78.74764306,55.53603596,115.437811,79.02487232,55.92869741,128.1698548,79.54471033,63.20706557,140.2181662,82.27562594,76.61998432,140.1898177,79.98106114,78.01217706,113.2012905,82.0329986,76.59408911,85.1652628,85.61910712,75.58721006,83.48603888,88.4915212,73.5071556,80.08532694,88.34506114,73.35543522,77.08576917,88.72873673,73.18210779,73.65903348,89.16705297,73.09545562,71.9456655,89.38621462,75.89998414,82.76325081,87.44373219,75.36132324,77.60912504,89.01027692,75.13583353,73.15109941,89.58050659,74.99710725,70.40842297,89.93132455,74.861157,67.72062979,90.27512236,74.79317937,66.37668366,90.44702759,76.19963235,82.49878434,86.4558307,75.93079695,77.18382713,87.13567071,75.69528411,72.52766705,87.7312435,75.53995103,69.45658267,88.1240697,75.38971888,66.48634875,88.50399598,75.31460281,65.00123179,88.69395913,76.51628128,82.37460387,85.41765496,76.52030436,77.34608763,85.21749401,76.30483257,73.08619651,85.76237896,76.16586829,70.33886395,86.11379174,76.03057205,67.6640486,86.45592881,75.96292393,66.32664092,86.62699734,76.80056405,82.49963118,84.49439145,77.04588023,77.86067411,83.52111811,76.87049797,74.39332086,83.96462966,76.76025881,72.21384115,84.24340471,76.6479702,69.99384293,84.52736244,76.59182339,68.88379429,84.66934764,49.22979105,140.6758887,81.62271917,35.90220285,140.7869596,78.87767332,33.12252907,113.8283486,78.68806189,32.4601429,85.62683929,80.95215482,32.73403093,83.10834534,82.73060176,32.74641509,77.86657511,84.08445623,32.64109128,73.38223672,84.44447854,32.57629373,70.62337208,84.66597227,32.51279049,67.91961499,84.88304172,32.48103888,66.56773644,84.99157645,32.57671227,82.90675852,81.69605136,32.4511504,77.56043037,82.12527687,32.341144,72.8767881,82.50130039,32.26858659,69.78757725,82.74931591,32.19841187,66.79981209,82.98918692,32.1633245,65.30592951,83.10912242,32.41792779,82.84832482,80.6167603,32.17443317,77.84331925,80.15126499,32.07379405,73.55828405,80.49527822,32.00888884,70.7947353,80.71714275,31.94569684,68.1041318,80.93315106,31.91410084,66.75883006,81.04115521,32.28673494,83.03131184,79.66904293,31.94550454,78.46378144,78.42461874,31.86358435,74.97596225,78.70463018,31.81209166,72.78361877,78.88063737,31.75964168,70.55051762,79.0599167,31.73341552,69.43391722,79.14956036,32.91970086,83.76348441,83.85061581,30.86618778,80.39017636,84.4134618,28.23738806,78.97269146,84.91117801,25.23421142,77.35333738,85.47977579,23.7326188,76.54366831,85.7640747,56.54932901,148.2938282,80.36635424,56.75624775,159.3505876,81.33343097,56.87086346,176.0532733,83.58087076,56.92817132,184.4046162,84.70459065
1.833315,54.9953,91.7608,82.2447,63.0851558,91.53339579,81.9092594,62.99666946,48.34019736,82.67069202,61.35833749,5.679825849,75.43864601,64.14790995,0.085452977,88.60240255,65.86283097,-1.162609078,95.8494803,66.72027462,-1.786689905,99.47297189,46.9054442,91.98820421,82.5801406,48.28994323,48.82241498,81.56141477,49.56266004,5.56384158,80.15786981,48.28371753,-0.348607224,93.41571519,47.43931974,-1.607449834,100.8130834,47.0171302,-2.23692101,104.5117183,55.08361874,100.3565142,78.54742634,55.30721353,107.8992218,78.79251163,55.53250808,115.4409801,79.06385063,55.91449247,128.1740376,79.5665285,63.183624,140.2321979,82.27851137,76.59630304,140.2122479,79.98245741,77.95820995,113.2172458,81.96848738,76.46732926,85.17754412,85.49586684,75.45600247,83.49492779,88.36473097,73.3671447,80.0999333,88.21109356,73.20763627,77.09998246,88.58848577,73.02541167,73.67279773,89.01962378,72.93431091,71.95920519,89.23519632,75.76693773,82.77352592,87.31544044,75.21486457,77.61754639,88.87117846,74.97780004,73.15893657,89.43206959,74.83195267,70.41590072,89.77714227,74.68902383,67.72775532,90.11530977,74.61755678,66.38363308,90.28439974,76.06593317,82.51035177,86.32699619,75.78329802,77.19469808,86.99570258,75.53569592,72.53792785,87.58152179,75.37238908,69.46644102,87.96791476,75.21444502,66.49581785,88.34161909,75.13547299,65.01050627,88.52847125,76.38229464,82.38752402,85.28857193,76.37328966,77.35944418,85.07788667,76.14675749,73.09899485,85.61384813,76.00066004,70.35130227,85.95950587,75.85841891,67.67613641,86.29603981,75.78729834,66.33855348,86.46430677,76.66693214,82.51374604,84.36558031,76.90025569,77.87621581,83.38260666,76.7158708,74.40840819,83.8188549,76.59997284,72.22864288,84.09306443,76.48192022,70.00835376,84.37237177,76.42289128,68.89815966,84.51203168,49.20571081,140.6771118,81.63044157,35.87870596,140.7733918,78.88200699,33.12137246,113.8124847,78.69267923,32.47752164,85.61066361,80.95823461,32.74888055,83.09260853,82.73769038,32.76223321,77.85100295,84.09217297,32.6598567,73.36661498,84.45242783,32.59687239,70.60771984,84.67406463,32.53514618,67.90393285,84.8912743,32.50428307,66.55203936,84.99987913,32.59448344,82.8907688,81.70274923,32.4724354,77.54438155,82.13225201,32.36550728,72.8606875,82.50851842,32.29498023,69.77144249,82.75669414,32.22676919,66.7836443,82.99672008,32.19266367,65.2897452,83.11673305,32.43861467,82.83207585,80.6230473,32.20071175,77.82680803,80.15748038,32.10288896,73.54172546,80.50171584,32.03980009,70.77814616,80.72372369,31.97837648,68.08751292,80.93987153,31.94766467,66.7421963,81.04794546,32.30977816,83.0148423,79.67496418,31.97582629,78.44687704,78.43016169,31.89619846,74.95901929,78.710354,31.84614668,72.76665156,78.88647488,31.7951644,70.53352572,79.06587,31.76967212,69.41691298,79.15557157,32.93100732,83.7480346,83.85811821,30.87894404,80.37300336,84.4158989,28.25006724,78.95328643,84.9067995,25.24680253,77.33138245,85.46761104,23.74516588,76.52043843,85.74801682,56.51824815,148.2996136,80.3610495,56.70888908,159.3564364,81.33074242,56.78837096,176.055201,83.60863108,56.8281119,184.4045833,84.74757541
1.866648,55.0001,91.7605,82.2862,63.08997144,91.53513493,81.94976187,62.99556736,48.34116125,82.66511192,61.35967758,5.679772743,75.43851424,64.14903779,0.08362523,88.60156143,65.86427908,-1.16442116,95.84856608,66.72188286,-1.788494155,99.47202112,46.91022856,91.98586507,82.62263813,48.30065416,48.81939519,81.64151892,49.56322058,5.563227277,80.15700487,48.28298492,-0.349377021,93.41465609,47.43809269,-1.608278806,100.8119578,47.01565593,-2.237779569,104.5105594,55.08614216,100.359009,78.59537696,55.30683244,107.9017366,78.84247385,55.52807151,115.4436748,79.11214281,55.90145301,128.1773431,79.60573098,63.16342824,140.2424344,82.30603441,76.57491842,140.2288932,80.00299979,77.89764451,113.2278663,81.93281495,76.31237898,85.18819582,85.41904701,75.29493169,83.5047912,88.28528338,73.19475761,80.11703009,88.1263422,73.025151,77.11708259,88.49933208,72.8313901,73.68990167,88.92544079,72.73452119,71.976311,89.13849869,75.6036348,82.78388375,87.23499444,75.03404993,77.6275172,88.7831183,74.78197721,73.16891233,89.33746655,74.62689647,70.42587953,89.67851392,74.47491902,67.73773712,90.01273664,74.3989275,66.39361637,90.17985416,75.90192014,82.52115221,86.24621796,75.60139189,77.20550444,86.9071238,75.33811458,72.54873938,87.48610933,75.16446875,69.47725595,87.867995,74.99652524,66.50663607,88.23734003,74.91255348,65.02132613,88.42201254,76.21804951,82.3987809,85.20766913,76.19226453,77.37107178,84.98964987,75.95139119,73.1106272,85.51935924,75.7960447,70.36293769,85.86098483,75.64479865,67.68777481,86.19359304,75.56917563,66.35019337,86.35989715,76.50326796,82.52539554,84.28491066,76.72125059,77.88854872,83.29521433,76.52519266,74.42074496,83.72637366,76.40195736,72.24098208,83.99738446,76.276431,70.02069543,84.2734336,76.21366502,68.91050257,84.41146432,49.1849236,140.6772095,81.66386721,35.85797984,140.7601224,78.9147007,33.12728398,113.7965408,78.7202416,32.51344886,85.59448037,80.99114315,32.78660973,83.07708671,82.77125895,32.80502153,77.83577242,84.12680902,32.70741783,73.3513464,84.48791398,32.64736986,70.59242786,84.71007378,32.58852133,67.88861794,84.927796,32.55909707,66.53671297,85.0366571,32.63301259,82.87486716,81.73627291,32.5166548,77.52843455,82.1667892,32.41471163,72.84470076,82.54394349,32.34747251,69.75542954,82.79270483,32.28244144,66.76760599,83.03329717,32.2499259,65.27369422,83.15359334,32.47780996,82.81578362,80.65649632,32.24571723,77.81016123,80.19180962,32.15245514,73.5250423,80.53685739,32.09230759,70.76143956,80.75938913,32.03374767,68.07078349,80.97604704,32.00446771,66.72545545,81.08437599,32.34929853,82.99821586,79.70830472,32.02110565,78.42963207,78.46424068,31.94519001,74.94174473,78.74509418,31.89747161,72.7493584,78.92163066,31.84886608,70.51621361,79.10144912,31.82456223,69.39959139,79.19136236,32.9673859,83.73294032,83.89165532,30.91875671,80.35574772,84.44897698,28.29118319,78.93321494,84.93870214,25.28940738,77.3080941,85.49817083,23.78851517,76.49554164,85.77790518,56.49161117,148.3038844,80.38588502,56.67175366,159.3614835,81.34870944,56.73081847,176.0615295,83.6178077,56.76035088,184.4115525,84.75235683
1.899981,55.0062,91.7589,82.3259,63.09613379,91.53464266,81.99022159,62.99817247,48.34012981,82.67173687,61.36107548,5.679992579,75.43802942,64.15066348,0.082344783,88.60039041,65.86640214,-1.165712085,95.84727552,66.7242546,-1.789790318,99.47067079,46.91626621,91.98315734,82.66157841,48.31224064,48.8159649,81.72096572,49.56410964,5.562280876,80.15713661,48.28336621,-0.35188816,93.41404083,47.43835881,-1.610752699,100.8113357,47.01586446,-2.24023484,104.5099339,55.09180459,100.3605759,78.64245344,55.31092581,107.9032208,78.89343859,55.52989983,115.4451797,79.16437589,55.89842194,128.1790799,79.65562826,63.15733275,140.2475763,82.34894608,76.56726412,140.2401182,80.03682458,77.83408502,113.2330675,81.91927577,76.17117649,85.19510117,85.38297016,75.15066736,83.51219076,88.24840811,73.04077206,80.13054971,88.08789507,72.86285848,77.13078453,88.45847365,72.65960757,73.7038119,88.88182767,72.55799366,71.99032533,89.09350821,75.45668816,82.79129043,87.19732963,74.87337101,77.63526646,88.74147608,74.60895222,73.17693256,89.29224061,74.44627591,70.43406647,89.63108318,74.28685489,67.74608742,89.96314523,74.20714144,66.40204837,90.12918238,75.75363122,82.52854198,86.20815371,75.43838372,77.21321727,86.86478693,75.16221163,72.55673522,87.44002946,74.98006075,69.48543845,87.81944633,74.80389146,66.51499909,88.18640364,74.71580682,65.02977942,88.36988229,76.06878751,82.40614419,85.16931229,76.02857315,77.37871351,84.94709647,75.77590246,73.11852787,85.47338139,75.6129475,70.37100535,85.81279845,75.45429382,67.69600507,86.14325642,75.37496698,66.35850492,86.30848541,76.35381066,82.53272194,84.24648842,76.55801102,77.89610654,83.25277642,76.3523506,74.42851353,83.68114841,76.22307944,72.24888313,83.95040716,76.09140501,70.02873142,84.22467168,76.02556486,68.91860602,84.36181005,49.17821152,140.6765393,81.71636386,35.85057898,140.7477048,78.97020887,33.1514392,113.7810301,78.76443899,32.56387183,85.579945,81.05432244,32.83926665,83.06400975,82.83615505,32.86249474,77.82363057,84.19524187,32.76906788,73.33935966,84.55936516,32.71158961,70.58053654,84.7833819,32.65525944,67.87682013,85.00292396,32.62709436,66.52496192,85.112695,32.68593166,82.86094826,81.80129499,32.57455361,77.51470058,82.23540979,32.47697292,72.83112878,82.61571655,32.41261118,69.74196441,82.86655718,32.35036301,66.7542442,83.10916053,32.31923892,65.2603841,83.2304622,32.5308602,82.80099098,80.72154772,32.30349069,77.79484098,80.26022178,32.2142198,73.50987026,80.60815373,32.15664631,70.7463631,80.83254556,32.1005925,68.05580009,81.05101446,32.0725656,66.71051859,81.16024891,32.40224438,82.98266308,79.77322433,32.0784199,78.41293563,78.53221973,32.00575292,74.92516891,78.81542082,31.96007653,72.73285841,78.99343293,31.91355098,70.49979085,79.17475444,31.89028717,69.38320725,79.26541925,33.01934959,83.72078807,83.95612129,30.97384681,80.34205389,84.51557868,28.34757309,78.9173901,85.00608073,25.34728218,77.28983476,85.56643695,23.84713241,76.47606505,85.84661507,56.48089946,148.3059877,80.43209039,56.64992109,159.3639558,81.39269125,56.68167672,176.0645642,83.6581941,56.69755453,184.4148684,84.79094553
1.933314,55.0132,91.757,82.3659,63.1028091,91.52928658,82.02476784,63.00653793,48.33464247,82.6981564,61.36283467,5.67947157,75.43671344,64.15326158,0.082240506,88.59907383,65.8697871,-1.165776124,95.84577953,66.72803297,-1.789834237,99.4690851,46.9235909,91.98471342,82.70703216,48.2847629,48.82272088,81.51136886,49.56496118,5.562771818,80.15792207,48.2823434,-0.354234144,93.41337909,47.4364946,-1.613156377,100.810568,47.01357954,-2.242667365,104.5091132,55.10027019,100.3608,78.68745198,55.32138686,107.9032786,78.94166523,55.54082342,115.4451469,79.21473974,55.90759601,128.1790322,79.70768538,63.16693065,140.2483579,82.39614005,76.57536932,140.2432119,80.07537149,77.7874346,113.2314995,81.92673235,76.09905476,85.19671324,85.40381902,75.08056998,83.516038,88.27128837,72.96683255,80.13660184,88.11494217,72.78619381,77.13717689,88.48695359,72.57982964,73.71059295,88.9119445,72.47665911,71.99730071,89.12444347,75.38441155,82.79439204,87.22008933,74.79762326,77.6396112,88.76706846,74.52915427,73.18178296,89.3199625,74.36398618,70.43922797,89.66011519,74.20212325,67.75155379,89.99346115,74.1211888,66.40766718,90.16014028,75.67975002,82.530932,86.23062234,75.35967377,77.21621015,86.88979442,75.07927146,72.56025624,87.46726111,74.89433044,69.4893078,87.84814497,74.71546264,66.51920535,88.2165211,74.62602873,65.03415412,88.40070916,75.99338599,82.40778323,85.19140963,75.94747698,77.38031081,84.97125131,75.69093609,73.12060836,85.49957111,75.52548512,70.37339747,85.84030052,75.36440131,67.69870058,86.17203621,75.28385941,66.36135214,86.33790405,76.27731125,82.53368829,84.26815539,76.47520508,77.89646199,83.27601934,76.2663945,74.42926228,83.70604762,76.13514323,72.24987908,83.97634746,76.00145188,70.02997918,84.25167243,75.93460322,68.91997969,84.38934106,49.18714926,140.6749949,81.77671022,35.85856058,140.7385854,79.03501351,33.18593122,113.7691929,78.83964642,32.6026729,85.57203541,81.17847443,32.87856325,83.05923452,82.96464803,32.90265781,77.82122365,84.33281906,32.80991614,73.33757726,84.70472505,32.7528594,70.57913837,84.93352988,32.69694236,67.87579851,85.15776439,32.66898384,66.52412857,85.26988165,32.72518524,82.85435614,81.93015252,32.61462408,77.50885303,82.37354604,32.51775903,72.82593353,82.7619814,32.45386931,69.73719938,83.01818344,32.39207765,66.74989528,83.26597214,32.36118182,65.25624323,83.38986649,32.57004655,82.79250364,80.85052182,32.34338085,77.78552778,80.39789434,32.2547647,73.50115382,80.75326309,32.19761346,70.73803153,80.98245115,32.14197076,68.04784323,81.20558967,32.11414941,66.70274908,81.31715893,32.44133722,82.97251197,79.9018939,32.11809745,78.40059168,78.6688389,32.04596339,74.9133107,78.9580932,32.00062198,72.72130552,79.13991018,31.95443764,70.48854896,79.32510731,31.93134443,69.37212086,79.41771001,33.05862847,83.71798058,84.08346087,31.01366206,80.33992114,84.64892142,28.38763246,78.91572419,85.14207904,25.38762044,77.28870219,85.70546901,23.88761011,76.47519915,85.98716399,56.48730828,148.3059164,80.48682384,56.63972641,159.3642027,81.44653892,56.62335847,176.0654821,83.70725374,56.6151745,184.4161218,84.83761116
1.966647,55.0187,91.7544,82.4048,63.10787381,91.52462611,82.05484146,63.01548362,48.32990586,82.72387528,61.36617074,5.679419566,75.43623473,64.15863402,0.080142656,88.59729304,65.87704395,-1.167817105,95.84356191,66.736232,-1.791846782,99.46664909,46.92952619,91.98417389,82.75475854,48.27951227,48.8243234,81.47224402,49.56568468,5.563320461,80.15873572,48.28137931,-0.356223137,93.41289627,47.43474627,-1.615130485,100.809998,47.01143908,-2.244634032,104.5084996,55.10404855,100.3589526,78.72807244,55.32756829,107.9013992,78.98113019,55.54963787,115.4433218,79.25055173,55.92136772,128.1774615,79.73310327,63.18782452,140.2463663,82.40415058,76.59394181,140.2383946,80.07001764,77.78819389,113.2260893,81.92430129,76.12135619,85.19485679,85.44021611,75.10972214,83.51728183,88.31192289,72.99738318,80.13658126,88.16425235,72.81904922,77.13753653,88.54041796,72.61531807,73.71138695,88.97015469,72.51346404,71.99831191,89.18502655,75.41173344,82.79446535,87.26100067,74.83080366,77.64134211,88.81569418,74.56576011,73.18407896,89.3747623,74.40269942,70.44187163,89.71871344,74.24290171,67.75453815,90.05578182,74.16299991,66.41082189,90.22432222,75.70513742,82.52990786,86.27125102,75.38914505,77.21585973,86.93778399,75.11232041,72.56049603,87.52169917,74.92973913,69.48993688,87.90683628,74.75315358,66.52021093,88.27932599,74.6648608,65.03534796,88.46557084,76.01666348,82.40560809,85.23154083,75.97285374,77.37783954,85.01781107,75.71958604,73.11867707,85.55203056,75.55624605,70.37181442,85.89656486,75.3972175,67.69745658,86.232005,75.31770322,66.36027767,86.39972507,76.29859446,82.53049303,84.3075372,76.49677496,77.89212061,83.32083082,76.2906286,74.42536042,83.75566117,76.16105198,72.24625349,84.02897946,76.02906641,70.02663498,84.30737898,75.96307068,68.9167762,84.44658496,49.20752324,140.6773802,81.7996648,35.87724187,140.7381741,79.06614625,33.21929334,113.7670605,78.9125685,32.63323547,85.57322358,81.29040234,32.91034154,83.06281254,83.07974538,32.93478316,77.82666862,84.45503804,32.84159634,73.34355025,84.83314637,32.78426573,70.5854362,85.06576701,32.72808029,67.8824147,85.29374112,32.69998757,66.53090395,85.40772818,32.75596668,82.85655046,82.0456732,32.6448748,77.51167687,82.49646127,32.54754481,72.82930885,82.89137463,32.48334843,69.74093845,83.1518494,32.42126018,66.75398615,83.40377051,32.39021605,65.26051,83.52973107,32.59981444,82.79325289,80.96627239,32.37184557,77.78570461,80.52068667,32.28280405,73.50183519,80.8819821,32.22537847,70.73903828,81.11499245,32.16946868,68.04916679,81.34185237,32.14151378,66.70423104,81.45528233,32.47025586,82.97198992,80.0175197,32.14506486,78.39844939,78.79100367,32.07258457,74.91157908,79.08508201,32.02702553,72.71983203,79.26993125,31.9806195,70.48733841,79.45821701,31.95741545,69.37104179,79.55236409,33.09156193,83.72305213,84.19749082,31.04652596,80.34613039,84.76945784,28.42070443,78.92307387,85.26699602,25.4209301,77.2973547,85.83539042,23.92103862,76.48450307,86.1195876,56.50891532,148.3047477,80.49581305,56.64817337,159.3632119,81.45547904,56.58542111,176.0625334,83.72980451,56.55404497,184.4121941,84.86696725
